datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-24 5:12,1.216,0.17,246.4,6.8,0,1,0
2006-12-24 5:13,2.526,0.232,244.36,10.2,0,1,0
2006-12-24 5:14,1.718,0.35,244.33,8.4,0,1,0
2006-12-24 5:15,0.978,0.374,246.79,5.6,0,2,0
2006-12-24 5:16,2.612,0.348,245.37,10.6,0,1,0
2006-12-24 5:17,2.078,0.36,246.3,9.2,0,1,0
2006-12-24 5:18,0.8,0.384,247.85,4.8,0,1,0
2006-12-24 5:19,2.608,0.348,245.56,10.6,0,2,0
2006-12-24 5:20,2.002,0.356,245.87,9,0,1,0
2006-12-24 5:21,0.724,0.278,246.37,4.4,0,0,0
2006-12-24 5:22,2.48,0.156,244.62,10,0,0,0
2006-12-24 5:23,1.666,0.124,246.05,8,0,0,0
2006-12-24 5:24,0.92,0.136,247.3,5.4,0,0,0
2006-12-24 5:25,2.392,0,245.63,9.6,0,0,0
2006-12-24 5:26,1.202,0,247.05,6.4,0,0,0
2006-12-24 5:27,1.394,0,247.6,7,0,0,0
2006-12-24 5:28,2.39,0,247.07,9.6,0,0,0
2006-12-24 5:29,0.71,0,248.08,4.6,0,0,0
2006-12-24 5:30,1.526,0,246.58,7.4,0,0,0
2006-12-24 5:31,2.36,0,245.41,9.6,0,0,0
2006-12-24 5:32,0.388,0,247.36,2.8,0,0,0
2006-12-24 5:33,2.134,0,245.7,9,0,0,0
2006-12-24 5:34,1.624,0,245.56,7.8,0,0,0
2006-12-24 5:35,0.716,0,246.48,4.6,0,0,0
2006-12-24 5:36,2.356,0,244.68,9.6,0,0,0
2006-12-24 5:37,0.948,0,245.84,5.6,0,0,0
2006-12-24 5:38,1.464,0,244.73,7.4,0,0,0
2006-12-24 5:39,2.346,0,244.37,9.6,0,0,0
2006-12-24 5:40,0.492,0,246.23,3.4,0,0,0
2006-12-24 5:41,2.004,0,244.42,8.8,0,0,0
2006-12-24 5:42,1.934,0,244.74,8.6,0,0,0
2006-12-24 5:43,0.718,0,245.76,4.6,0,0,0
2006-12-24 5:44,2.348,0,244.71,9.6,0,0,0
2006-12-24 5:45,1.33,0,245.18,6.8,0,0,0
2006-12-24 5:46,1.246,0,245.29,6.6,0,0,0
2006-12-24 5:47,2.344,0,244.58,9.4,0,0,0
2006-12-24 5:48,0.482,0,246.94,3.4,0,0,0
2006-12-24 5:49,2.21,0,244.17,9.2,0,0,0
2006-12-24 5:50,1.774,0.116,244.93,8.2,0,0,0
2006-12-24 5:51,0.64,0.134,246.2,4,0,0,0
2006-12-24 5:52,2.448,0.106,244.08,10,0,0,0
2006-12-24 5:53,1.498,0.124,245.97,7.4,0,0,0
2006-12-24 5:54,1.334,0.128,246.42,7,0,0,0
2006-12-24 5:55,2.462,0.11,245.26,10,0,0,0
2006-12-24 5:56,0.626,0.188,247.01,3.8,0,0,0
2006-12-24 5:57,2.264,0.222,245.31,9.6,0,0,0
2006-12-24 5:58,1.95,0.224,245.33,8.8,0,0,0
2006-12-24 5:59,1.094,0.242,246.77,6,0,0,0
2006-12-24 6:00,2.52,0.214,244.59,10.2,0,0,0
2006-12-24 6:01,1.036,0.24,246.5,5.8,0,0,0
2006-12-24 6:02,1.786,0.158,245.99,8.2,0,0,0
2006-12-24 6:03,1.998,0.082,245.2,8.8,0,0,0
2006-12-24 6:04,0.454,0.108,247.89,3,0,0,0
2006-12-24 6:05,2.386,0,246.28,9.6,0,0,0
2006-12-24 6:06,1.326,0,247.82,6.8,0,0,0
2006-12-24 6:07,1.146,0,247.08,6.4,0,0,0
2006-12-24 6:08,2.378,0,246.23,9.6,0,0,0
2006-12-24 6:09,0.558,0,248.17,3.8,0,0,0
2006-12-24 6:10,1.98,0,246.26,8.6,0,0,0
2006-12-24 6:11,1.984,0,246.24,8.6,0,0,0
2006-12-24 6:12,0.488,0,248.32,3.6,0,0,0
2006-12-24 6:13,2.376,0,245.92,9.6,0,0,0
2006-12-24 6:14,1.2,0,246.7,6.4,0,0,0
2006-12-24 6:15,1.312,0,246.68,6.8,0,0,0
2006-12-24 6:16,2.188,0,246.17,9.2,0,0,0
2006-12-24 6:17,0.418,0,248.16,3,0,0,0
2006-12-24 6:18,2.382,0,246.28,9.6,0,0,0
2006-12-24 6:19,1.26,0,247.06,6.6,0,0,0
2006-12-24 6:20,1.302,0,247.8,6.8,0,0,0
2006-12-24 6:21,2.45,0,246.56,9.8,0,0,0
2006-12-24 6:22,0.45,0,248,3,0,0,0
2006-12-24 6:23,2.086,0,245.88,9,0,0,0
2006-12-24 6:24,1.874,0,245.8,8.4,0,0,0
2006-12-24 6:25,0.596,0,246.3,4,0,0,0
2006-12-24 6:26,2.422,0,244.94,9.8,0,0,0
2006-12-24 6:27,1.436,0.094,245.75,7.2,0,0,0
2006-12-24 6:28,1.216,0.128,246.54,6.4,0,0,0
2006-12-24 6:29,2.534,0.11,245.38,10.2,0,0,0
2006-12-24 6:30,1.166,0.122,245.66,6.2,0,0,0
2006-12-24 6:31,1.462,0.116,245.11,7.4,0,0,0
2006-12-24 6:32,2.624,0.102,244.27,10.6,0,0,0
2006-12-24 6:33,1.172,0.124,245.96,6.4,0,0,0
2006-12-24 6:34,1.19,0.122,245.6,6.4,0,0,0
2006-12-24 6:35,2.522,0.106,244.83,10.2,0,0,0
2006-12-24 6:36,1.418,0.118,246.01,6.6,0,0,0
2006-12-24 6:37,2.222,0.106,245.08,10,0,0,0
2006-12-24 6:38,3.202,0.094,244.4,13,0,0,0
2006-12-24 6:39,1.554,0.168,245.47,7.2,0,0,0
2006-12-24 6:40,2.38,0.068,244.2,10.6,0,0,0
2006-12-24 6:41,3.144,0.058,242.95,12.8,0,0,0
2006-12-24 6:42,1.238,0.082,244.98,5.6,0,0,0
2006-12-24 6:43,2.704,0.064,243.87,11.6,0,0,0
2006-12-24 6:44,3.236,0.062,244.02,13.2,0,0,0
2006-12-24 6:45,1.25,0.084,245.88,5.4,0,0,0
2006-12-24 6:46,2.332,0.072,245.06,10.4,0,0,0
2006-12-24 6:47,3.23,0.062,244.35,13.2,0,0,0
2006-12-24 6:48,1.7,0.078,244.88,8,0,0,0
2006-12-24 6:49,2.064,0,244.72,9.4,0,0,0
2006-12-24 6:50,3.11,0,244.54,12.6,0,0,0
2006-12-24 6:51,1.448,0,245.32,6.6,0,0,0
2006-12-24 6:52,2.738,0,243.86,11.8,0,0,0
2006-12-24 6:53,3.398,0.048,242.99,14,0,0,0
2006-12-24 6:54,1.424,0,244.71,6.2,0,0,0
2006-12-24 6:55,2.64,0,243.5,11.6,0,0,0
2006-12-24 6:56,3.394,0.05,242.84,13.8,0,0,0
2006-12-24 6:57,1.734,0,245.28,8,0,0,0
2006-12-24 6:58,1.962,0,244.82,9,0,0,0
2006-12-24 6:59,2.512,0,243.8,10.2,0,0,0
2006-12-24 7:00,0.884,0,245.22,5.4,0,0,0
2006-12-24 7:01,1.13,0,244.48,6.2,0,0,0
2006-12-24 7:02,2.308,0,242.54,9.4,0,0,0
2006-12-24 7:03,0.784,0,243.53,5,0,0,0
2006-12-24 7:04,0.984,0.078,243.46,5.8,0,0,0
2006-12-24 7:05,2.406,0.092,241.71,9.8,0,0,0
2006-12-24 7:06,1.508,0.11,243.39,7.4,0,0,0
2006-12-24 7:07,0.628,0.118,243.37,4,0,0,0
2006-12-24 7:08,2.398,0.094,242,9.8,0,0,0
2006-12-24 7:09,1.268,0.114,243.87,6.8,0,0,0
2006-12-24 7:10,1.146,0.116,243.73,6.4,0,0,0
2006-12-24 7:11,2.394,0.094,241.81,9.8,0,0,0
2006-12-24 7:12,0.924,0.118,243.88,5.4,0,0,0
2006-12-24 7:13,1.286,0.112,243.35,6.8,0,0,0
2006-12-24 7:14,2.39,0.096,242.17,9.8,0,0,0
2006-12-24 7:15,0.93,0.116,243.47,5.4,0,0,0
2006-12-24 7:16,1.256,0.114,243.76,6.6,0,0,0
2006-12-24 7:17,2.396,0.062,242.85,9.8,0,0,0
2006-12-24 7:18,0.818,0.106,243.98,5,0,1,0
2006-12-24 7:19,1.244,0.098,242.83,6.6,0,2,0
2006-12-24 7:20,2.372,0.082,241.96,9.8,0,1,0
2006-12-24 7:21,0.976,0.1,242.96,5.6,0,1,0
2006-12-24 7:22,1.354,0.196,241.96,7,0,2,0
2006-12-24 7:23,2.446,0.186,241.46,10,0,1,0
2006-12-24 7:24,1.006,0.21,243.37,5.8,0,2,0
2006-12-24 7:25,1.338,0.204,242.89,7,0,1,0
2006-12-24 7:26,2.448,0.188,242.01,10,0,1,0
2006-12-24 7:27,0.794,0.216,244.14,4.8,0,2,0
2006-12-24 7:28,1.454,0.204,243.19,7.4,0,1,0
2006-12-24 7:29,2.448,0.188,241.86,10,0,1,0
2006-12-24 7:30,1.192,0.204,242.93,6.4,0,2,0
2006-12-24 7:31,1.06,0.104,243.21,6,0,1,0
2006-12-24 7:32,2.372,0.082,242.03,9.8,0,2,0
2006-12-24 7:33,1.348,0.098,243.35,7,0,1,0
2006-12-24 7:34,0.284,0.11,243.81,1.2,0,1,0
2006-12-24 7:35,2.384,0.084,242.39,9.8,0,1,0
2006-12-24 7:36,2.002,0.09,242.93,8.8,0,2,0
2006-12-24 7:37,0.276,0.11,243.97,1.2,0,1,0
2006-12-24 7:38,1.986,0.088,242.33,8.8,0,1,0
2006-12-24 7:39,2.216,0.082,241.3,9.4,0,1,0
2006-12-24 7:40,0.28,0.108,243.42,1.2,0,2,0
2006-12-24 7:41,1.998,0.128,241.22,9,0,0,0
2006-12-24 7:42,2.386,0.092,241.21,9.8,0,0,0
2006-12-24 7:43,0.348,0.122,243.94,1.8,0,0,0
2006-12-24 7:44,1.41,0.108,242.62,7.2,0,0,0
2006-12-24 7:45,2.392,0.094,241.52,9.8,0,0,0
2006-12-24 7:46,0.79,0.118,243.75,4.8,0,0,0
2006-12-24 7:47,1.67,0.104,242.23,8,0,0,0
2006-12-24 7:48,2.374,0.092,241.1,9.8,0,0,0
2006-12-24 7:49,0.472,0.118,243.2,3,0,0,0
2006-12-24 7:50,1.216,0.108,242.31,6.6,0,0,0
2006-12-24 7:51,2.384,0.094,241.54,9.8,0,0,0
2006-12-24 7:52,1.038,0.114,243.13,5.8,0,0,0
2006-12-24 7:53,0.856,0.116,243.3,5.2,0,0,0
2006-12-24 7:54,2.342,0,241.73,9.6,0,0,0
2006-12-24 7:55,1.206,0,242.75,6.6,0,0,0
2006-12-24 7:56,0.742,0,242.89,4.8,0,0,0
2006-12-24 7:57,2.286,0,241.17,9.4,0,0,0
2006-12-24 7:58,1.264,0,242.16,6.8,0,0,0
2006-12-24 7:59,0.292,0,243.08,2.2,0,0,0
2006-12-24 8:00,2.288,0,241.36,9.4,0,0,0
2006-12-24 8:01,1.674,0,241.9,7.8,0,0,0
2006-12-24 8:02,0.204,0,243.24,0.8,0,0,0
2006-12-24 8:03,1.96,0,241.07,8.6,0,0,0
2006-12-24 8:04,2.316,0,240,9.6,0,0,0
2006-12-24 8:05,0.346,0.086,242.57,2.2,0,0,0
2006-12-24 8:06,1.432,0.072,241.49,7.2,0,0,0
2006-12-24 8:07,2.342,0.058,240.29,9.6,0,0,0
2006-12-24 8:08,0.864,0.08,242.13,5.2,0,0,0
2006-12-24 8:09,0.812,0.08,242.1,5,0,0,0
2006-12-24 8:10,2.342,0.06,240.6,9.6,0,0,0
2006-12-24 8:11,1.524,0.07,241.19,7.6,0,0,0
2006-12-24 8:12,0.352,0.086,242.45,2.2,0,0,0
2006-12-24 8:13,2.298,0,239.6,9.6,0,0,0
2006-12-24 8:14,1.774,0,240.66,8.2,0,0,0
2006-12-24 8:15,0.196,0,241.55,0.8,0,0,0
2006-12-24 8:16,1.944,0,239.78,8.6,0,0,0
2006-12-24 8:17,2.256,0,239.61,9.4,0,0,0
2006-12-24 8:18,0.54,0,241.7,3.6,0,0,0
2006-12-24 8:19,1.414,0.1,240.4,7.2,0,0,0
2006-12-24 8:20,2.372,0.09,240.31,9.8,0,0,0
2006-12-24 8:21,0.742,0.108,241.27,4.6,0,0,0
2006-12-24 8:22,1.24,0.1,240.26,6.6,0,0,0
2006-12-24 8:23,2.342,0.084,238.78,9.8,0,0,0
2006-12-24 8:24,1.352,0.098,239.79,7,0,0,0
2006-12-24 8:25,0.588,0.112,241.47,3.8,0,0,0
2006-12-24 8:26,2.35,0.086,239.64,9.8,0,0,0
2006-12-24 8:27,1.754,0.092,239.78,8.2,0,0,0
2006-12-24 8:28,0.296,0.114,241.55,1.2,0,0,0
2006-12-24 8:29,2.322,0.088,240,9.6,0,0,0
2006-12-24 8:30,2.068,0.088,239.47,9,0,0,0
2006-12-24 8:31,0.292,0.108,240.37,1.2,0,0,0
2006-12-24 8:32,1.678,0,239.11,8,0,0,0
2006-12-24 8:33,2.244,0.046,239.12,9.4,0,0,0
2006-12-24 8:34,0.406,0,242.99,3,0,0,0
2006-12-24 8:35,1.452,0,241.83,7.2,0,0,0
2006-12-24 8:36,2.03,0,241.15,8.8,0,0,0
2006-12-24 8:37,0.198,0,242.87,0.8,0,0,0
2006-12-24 8:38,2.042,0,241.76,8.8,0,0,0
2006-12-24 8:39,1.716,0,241.95,8,0,0,0
2006-12-24 8:40,0.266,0,243.73,1.8,0,0,0
2006-12-24 8:41,2.308,0,242.2,9.4,0,0,0
2006-12-24 8:42,1.308,0,242.93,6.8,0,0,0
2006-12-24 8:43,0.762,0,243.03,5,0,0,0
2006-12-24 8:44,2.288,0,241.62,9.4,0,0,0
2006-12-24 8:45,0.734,0,243.19,4.8,0,0,0
2006-12-24 8:46,1.268,0,242.47,6.8,0,0,0
2006-12-24 8:47,2.23,0.068,242.08,9.4,0,0,0
2006-12-24 8:48,0.278,0.098,244.99,1.2,0,0,0
2006-12-24 8:49,2.034,0.072,243.35,9,0,0,0
2006-12-24 8:50,1.488,0.082,244.11,7.4,0,0,0
2006-12-24 8:51,0.754,0.088,243.86,4.8,0,0,0
2006-12-24 8:52,2.378,0.066,242.29,9.8,0,0,0
2006-12-24 8:53,0.858,0.086,243.62,5.2,0,0,0
2006-12-24 8:54,1.22,0.08,243.1,6.6,0,0,0
2006-12-24 8:55,2.396,0.1,241.46,9.8,0,0,0
2006-12-24 8:56,0.402,0.148,244.37,2.4,0,0,0
2006-12-24 8:57,1.968,0.104,243.09,9,0,0,0
2006-12-24 8:58,2.052,0.106,243.65,9,0,0,0
2006-12-24 8:59,0.312,0.132,245.62,1.4,0,0,0
2006-12-24 9:00,2.426,0.102,243.93,9.8,0,0,0
2006-12-24 9:01,1.11,0.122,245.38,6.2,0,0,0
2006-12-24 9:02,1.344,0.12,245.2,7,0,0,0
2006-12-24 9:03,2.286,0.102,243.32,9.6,0,0,0
2006-12-24 9:04,0.304,0.128,244.84,1.4,0,0,0
2006-12-24 9:05,1.91,0.104,243.04,8.6,0,0,0
2006-12-24 9:06,1.958,0.126,242.46,8.8,0,0,0
2006-12-24 9:07,0.352,0.164,244.13,1.6,0,0,0
2006-12-24 9:08,4.81,0.13,241.5,21.8,0,0,0
2006-12-24 9:09,6.14,0,239.44,26,0,0,0
2006-12-24 9:10,3.742,0,240.68,15.6,0,0,2
2006-12-24 9:11,3.692,0,240.06,15.6,0,0,18
2006-12-24 9:12,2.956,0,240.88,13,0,0,19
2006-12-24 9:13,2.75,0,242.07,12,0,0,18
2006-12-24 9:14,4.596,0,239.64,19.2,0,0,18
2006-12-24 9:15,3.71,0.046,241.61,15.8,0,0,18
2006-12-24 9:16,2.482,0,243.66,11,0,0,18
2006-12-24 9:17,3.554,0,242.7,14.6,0,0,18
2006-12-24 9:18,1.72,0,243.87,7.4,0,0,18
2006-12-24 9:19,2.662,0,242.92,11.8,0,0,18
2006-12-24 9:20,3.612,0,242.5,14.8,0,0,18
2006-12-24 9:21,1.542,0,243.45,6.2,0,0,19
2006-12-24 9:22,2.534,0,242.79,11.2,0,0,18
2006-12-24 9:23,3.628,0,242.32,14.8,0,0,18
2006-12-24 9:24,2.852,0,243.11,12.4,0,0,18
2006-12-24 9:25,1.588,0,244,6.6,0,0,18
2006-12-24 9:26,3.608,0,242.26,14.8,0,0,18
2006-12-24 9:27,2.402,0,242.46,10.6,0,0,18
2006-12-24 9:28,2.11,0.112,242.33,9.4,0,0,18
2006-12-24 9:29,3.586,0.088,238.97,15,0,0,17
2006-12-24 9:30,2.138,0.102,239.58,9.6,0,0,18
2006-12-24 9:31,2.544,0.098,239.67,11.4,0,0,18
2006-12-24 9:32,3.558,0.084,238.17,14.8,0,0,17
2006-12-24 9:33,2.086,0.214,238.44,9.4,0,0,17
2006-12-24 9:34,2.602,0.224,238.14,11.8,0,0,18
2006-12-24 9:35,3.658,0.214,237.87,15.4,0,0,17
2006-12-24 9:36,2.208,0.234,239.86,10,0,0,18
2006-12-24 9:37,2.398,0.158,239.71,10.8,0,0,17
2006-12-24 9:38,3.584,0.114,238.31,15,0,0,18
2006-12-24 9:39,2.03,0.132,239.96,9.2,0,0,17
2006-12-24 9:40,2.426,0.124,238.75,11,0,0,18
2006-12-24 9:41,3.568,0.13,236.34,15,0,0,17
2006-12-24 9:42,3.234,0.23,236.93,14,0,1,17
2006-12-24 9:43,1.694,0.244,237.54,7.4,0,1,17
2006-12-24 9:44,3.592,0.22,235.56,15.2,0,1,17
2006-12-24 9:45,2.778,0.234,236.84,12.4,0,2,18
2006-12-24 9:46,1.912,0.22,237.35,8.6,0,1,17
2006-12-24 9:47,3.516,0.098,236.25,14.8,0,1,17
2006-12-24 9:48,2.584,0.11,237.93,11.6,0,2,17
2006-12-24 9:49,1.86,0.118,238.66,8.4,0,1,18
2006-12-24 9:50,3.53,0.098,236.65,14.8,0,2,17
2006-12-24 9:51,2.752,0.098,235.05,12.4,0,1,17
2006-12-24 9:52,1.714,0.106,235.73,7.6,0,1,17
2006-12-24 9:53,3.46,0.09,234.4,14.6,0,2,17
2006-12-24 9:54,2.658,0.1,235.86,12,0,1,17
2006-12-24 9:55,1.756,0.11,236.68,7.8,0,1,17
2006-12-24 9:56,3.574,0.09,234.7,15.2,0,2,17
2006-12-24 9:57,2.752,0.098,235.3,12.4,0,1,17
2006-12-24 9:58,1.928,0.106,236.44,8.6,0,1,17
2006-12-24 9:59,3.48,0.092,235.2,14.8,0,1,17
2006-12-24 10:00,2.388,0.104,236.54,10.8,0,2,17
2006-12-24 10:01,1.836,0.086,237.18,8.4,0,1,17
2006-12-24 10:02,3.468,0.054,234.82,14.6,0,1,17
2006-12-24 10:03,2.212,0.068,236.55,10.2,0,1,17
2006-12-24 10:04,2.136,0.072,237.38,9.8,0,2,18
2006-12-24 10:05,3.5,0,236.62,14.8,0,1,17
2006-12-24 10:06,1.912,0,237.28,8.8,0,0,17
2006-12-24 10:07,2.574,0,237.17,11.6,0,0,17
2006-12-24 10:08,3.758,0.05,236.98,15.8,0,0,17
2006-12-24 10:09,2.312,0,238.14,10.4,0,0,18
2006-12-24 10:10,1.872,0.154,238.1,7.8,0,0,17
2006-12-24 10:11,1.952,0.19,237.86,8.2,0,0,18
2006-12-24 10:12,2.078,0.182,236.2,8.8,0,0,17
2006-12-24 10:13,2.042,0.182,236.24,8.6,0,0,17
2006-12-24 10:14,1.806,0.186,236.4,7.6,0,0,17
2006-12-24 10:15,1.828,0.192,237.86,7.6,0,0,17
2006-12-24 10:16,2.066,0.224,237.33,8.8,0,0,17
2006-12-24 10:17,2.872,0.256,237.12,12.4,0,0,18
2006-12-24 10:18,3.676,0.248,236.33,15.6,0,0,17
2006-12-24 10:19,2.692,0.206,237.63,11.4,0,0,17
2006-12-24 10:20,2.04,0.088,237.56,8.6,0,0,17
2006-12-24 10:21,2.374,0.212,236.7,10,0,0,17
2006-12-24 10:22,2.414,0.272,236.75,10.2,0,0,18
2006-12-24 10:23,2.468,0.258,236.31,10.4,0,0,17
2006-12-24 10:24,2.326,0.132,236.56,9.8,0,0,17
2006-12-24 10:25,2.394,0.11,236.56,10,0,0,17
2006-12-24 10:26,2.01,0.082,237.32,8.6,0,0,17
2006-12-24 10:27,3.584,0,235.32,15.4,0,29,17
2006-12-24 10:28,3.714,0.054,235.59,15.6,0,37,17
2006-12-24 10:29,3.884,0.056,235.56,16.4,0,37,17
2006-12-24 10:30,3.782,0.058,235.55,16,0,37,17
2006-12-24 10:31,3.82,0.058,235.68,16.2,0,38,17
2006-12-24 10:32,3.788,0.058,234.81,16,0,37,17
2006-12-24 10:33,3.802,0.058,235.38,16,0,37,17
2006-12-24 10:34,4.036,0.062,235.6,17,0,38,17
2006-12-24 10:35,4.084,0.066,235.1,17.2,0,37,17
2006-12-24 10:36,4.07,0.066,234.96,17.2,0,37,17
2006-12-24 10:37,4.092,0.064,235.64,17.2,0,37,17
2006-12-24 10:38,4.122,0.062,236.37,17.4,0,38,17
2006-12-24 10:39,4.118,0.062,236.53,17.4,0,37,17
2006-12-24 10:40,2.808,0.052,238.1,12.6,0,18,18
2006-12-24 10:41,1.952,0.048,238.6,8.2,0,1,17
2006-12-24 10:42,1.946,0.048,238.24,8.2,0,1,18
2006-12-24 10:43,1.794,0.046,237.88,7.6,0,1,17
2006-12-24 10:44,1.626,0,238.22,6.8,0,1,17
2006-12-24 10:45,1.748,0,239.07,7.2,0,1,18
2006-12-24 10:46,1.932,0,238.73,8,0,1,17
2006-12-24 10:47,2.034,0,237.94,8.6,0,1,18
2006-12-24 10:48,2.126,0.172,238.23,8.8,0,1,17
2006-12-24 10:49,2.112,0.17,237.69,8.8,0,1,17
2006-12-24 10:50,2.164,0.166,237.26,9,0,1,17
2006-12-24 10:51,2.378,0.272,236.1,10,0,1,18
2006-12-24 10:52,2.308,0.158,235.85,9.8,0,0,17
2006-12-24 10:53,2.504,0.158,236.41,10.6,0,1,17
2006-12-24 10:54,2.608,0.156,234.71,11,0,1,17
2006-12-24 10:55,2.62,0.16,235.46,11,0,1,17
2006-12-24 10:56,2.58,0.164,234.72,11,0,1,16
2006-12-24 10:57,2.58,0.144,235.52,10.8,0,1,17
2006-12-24 10:58,2.394,0.068,236.78,10,0,1,18
2006-12-24 10:59,2.404,0.064,236.8,10,0,1,17
2006-12-24 11:00,2.404,0.062,236.86,10,0,1,17
2006-12-24 11:01,2.31,0.058,236.53,9.6,0,0,17
2006-12-24 11:02,2.306,0.064,236.67,9.6,0,1,17
2006-12-24 11:03,2.318,0.062,237.55,9.6,0,1,18
2006-12-24 11:04,2.294,0,237.36,9.6,0,1,17
2006-12-24 11:05,2.35,0,237.75,9.8,0,1,17
2006-12-24 11:06,1.946,0.05,237.32,8.2,0,1,17
2006-12-24 11:07,1.752,0,237.99,7.2,0,1,18
2006-12-24 11:08,1.75,0,238.24,7.2,0,0,17
2006-12-24 11:09,1.94,0,238.08,8.2,0,1,18
2006-12-24 11:10,2.026,0,237.17,8.4,0,1,17
2006-12-24 11:11,1.704,0,237.29,7.2,0,1,17
2006-12-24 11:12,1.734,0,238.68,7.2,0,3,17
2006-12-24 11:13,1.812,0,238.85,7.6,0,4,18
2006-12-24 11:14,1.784,0,238.94,7.4,0,4,17
2006-12-24 11:15,1.652,0.134,239.26,6.8,0,0,18
2006-12-24 11:16,1.59,0,238.24,6.6,0,1,17
2006-12-24 11:17,1.578,0.054,237.54,6.6,0,1,18
2006-12-24 11:18,1.638,0.058,238.68,6.8,0,1,17
2006-12-24 11:19,1.708,0.058,239.19,7,0,1,18
2006-12-24 11:20,1.67,0.058,238.88,7,0,1,17
2006-12-24 11:21,1.67,0.058,238.87,7,0,1,18
2006-12-24 11:22,1.66,0.058,238.17,7,0,2,17
2006-12-24 11:23,1.666,0.058,238.78,7,0,1,17
2006-12-24 11:24,1.708,0,238.74,7.2,0,1,18
2006-12-24 11:25,1.78,0.072,239.04,7.4,0,1,17
2006-12-24 11:26,1.764,0.068,237.97,7.4,0,1,18
2006-12-24 11:27,1.77,0.074,237.83,7.4,0,1,17
2006-12-24 11:28,1.758,0.11,237.12,7.4,0,2,17
2006-12-24 11:29,1.856,0.222,237.7,7.8,0,1,18
2006-12-24 11:30,1.782,0.208,236.83,7.6,0,0,17
2006-12-24 11:31,1.804,0.2,235.96,7.6,0,1,17
2006-12-24 11:32,2.076,0.248,236.11,8.8,0,6,17
2006-12-24 11:33,1.896,0.208,235.43,8,0,2,17
2006-12-24 11:34,1.79,0.164,236.07,7.6,0,1,17
2006-12-24 11:35,1.898,0.328,236.6,8,0,1,17
2006-12-24 11:36,1.934,0.338,236.86,8.2,0,1,17
2006-12-24 11:37,1.94,0.336,237.62,8.2,0,1,18
2006-12-24 11:38,1.834,0.172,238.03,7.6,0,1,17
2006-12-24 11:39,1.726,0.104,237.92,7.2,0,1,17
2006-12-24 11:40,1.904,0.102,237.63,8,0,2,18
2006-12-24 11:41,2.132,0.098,237.36,9,0,1,17
2006-12-24 11:42,2.148,0.102,238,9,0,1,17
2006-12-24 11:43,2.142,0.102,237.61,9,0,1,17
2006-12-24 11:44,2.152,0.104,238.29,9,0,2,18
2006-12-24 11:45,2.158,0.132,238.88,9,0,1,17
2006-12-24 11:46,2.156,0.16,239.01,9,0,1,18
2006-12-24 11:47,2.126,0.148,238.79,8.8,0,1,17
2006-12-24 11:48,4,0.148,236.52,17.8,0,1,17
2006-12-24 11:49,2.342,0.164,238.45,10.2,0,2,18
2006-12-24 11:50,4.906,0.184,236.22,21,0,5,17
2006-12-24 11:51,5.05,0.178,235.11,21.4,0,6,17
2006-12-24 11:52,2.844,0.206,237.78,12.6,0,6,17
2006-12-24 11:53,2.374,0.204,237.6,10,0,5,18
2006-12-24 11:54,2.082,0.166,237.49,8.8,0,2,17
2006-12-24 11:55,2.04,0.126,237.5,8.6,0,0,17
2006-12-24 11:56,2.086,0.184,237.2,8.8,0,0,17
2006-12-24 11:57,2.108,0.244,236.63,8.8,0,2,18
2006-12-24 11:58,2.116,0.244,237.04,9,0,1,17
2006-12-24 11:59,2.132,0.252,238.26,9,0,2,17
2006-12-24 12:00,2.138,0.256,238.95,9,0,1,18
2006-12-24 12:01,2.104,0.272,237.25,8.8,0,1,17
2006-12-24 12:02,1.906,0.374,236.66,8.2,0,2,17
2006-12-24 12:03,1.916,0.382,237.78,8.2,0,1,17
2006-12-24 12:04,1.834,0.318,237.17,7.8,0,2,18
2006-12-24 12:05,1.698,0.2,236.89,7.2,0,1,17
2006-12-24 12:06,1.696,0.2,237.05,7.2,0,1,17
2006-12-24 12:07,0.838,0.206,236.96,4,0,2,4
2006-12-24 12:08,0.658,0.21,237.58,2.8,0,1,0
2006-12-24 12:09,0.706,0.256,237.64,3.2,0,2,0
2006-12-24 12:10,0.73,0.314,238.02,3.2,0,1,0
2006-12-24 12:11,0.728,0.314,237.99,3.2,0,1,0
2006-12-24 12:12,0.78,0.418,237.19,3.8,0,2,0
2006-12-24 12:13,0.822,0.486,236.76,4,0,1,0
2006-12-24 12:14,0.818,0.472,235.89,4,0,1,0
2006-12-24 12:15,0.738,0.362,236.7,3.4,0,1,0
2006-12-24 12:16,0.728,0.358,237.98,3.4,0,2,0
2006-12-24 12:17,0.72,0.352,237.29,3.4,0,1,0
2006-12-24 12:18,0.71,0.342,237.13,3.2,0,1,0
2006-12-24 12:19,0.714,0.196,237.69,3,0,1,0
2006-12-24 12:20,0.69,0.14,238.1,3,0,0,0
2006-12-24 12:21,0.694,0.144,238.99,3,0,0,0
2006-12-24 12:22,0.696,0.148,239.57,3,0,0,0
2006-12-24 12:23,0.696,0.148,239.57,3,0,0,0
2006-12-24 12:24,0.694,0.144,239.02,3,0,0,0
2006-12-24 12:25,0.688,0.138,237.55,3,0,0,0
2006-12-24 12:26,0.686,0.138,237.39,3,0,0,0
2006-12-24 12:27,0.692,0.136,237.29,3,0,0,0
2006-12-24 12:28,0.688,0.134,236.54,3,0,0,0
